Unnamed: 0.1,Unnamed: 0,User_ID,Latitude,Longitude,Date,Time,hour,minute,day,month,weekday,is_weekend,previous_latitude,previous_longitude,distance,speed,Cluster,Anomaly,Anomaly_Label
472,472,USER_001,19.028912443211603,72.89552704204968,2026-09-15,2026-09-15 06:52:00,6,52,15,9,1,0,19.04168091065865,72.84944939468394,0.0478140496894717,0.0478140496894717,4,1,Normal
233,233,USER_001,19.03655205103673,72.83863208794942,2026-09-15,2026-09-15 06:53:00,6,53,15,9,1,0,19.028912443211603,72.89552704204968,0.0574055695015057,0.0574055695015057,2,1,Normal
404,404,USER_001,19.032297080852963,72.84311309124277,2026-09-15,2026-09-15 06:54:00,6,54,15,9,1,0,19.03655205103673,72.83863208794942,0.0061793334413791,0.0061793334413791,2,-1,Anomaly
413,413,USER_001,19.11633468328204,72.84553065247285,2026-09-15,2026-09-15 06:54:00,6,54,15,9,1,0,19.032297080852963,72.84311309124277,0.084072368970601,0.084072368970601,3,1,Normal
98,98,USER_001,19.04608936233417,72.82153045402904,2026-09-15,2026-09-15 06:55:00,6,55,15,9,1,0,19.11633468328204,72.84553065247285,0.0742321671542159,0.0742321671542159,2,1,Normal
277,277,USER_001,19.11368297393248,72.89325720972103,2026-09-15,2026-09-15 06:57:00,6,57,15,9,1,0,19.04608936233417,72.82153045402904,0.0985577181706281,0.0985577181706281,0,1,Normal
21,21,USER_001,19.090685734384763,72.8929007168041,2026-09-15,2026-09-15 06:58:00,6,58,15,9,1,0,19.11368297393248,72.89325720972103,0.0230000024785844,0.0230000024785844,0,1,Normal
257,257,USER_001,19.07830415609697,72.86214245505926,2026-09-15,2026-09-15 07:00:00,7,0,15,9,1,0,19.090685734384763,72.8929007168041,0.0331568114640339,0.0331568114640339,1,1,Normal
80,80,USER_001,19.10900053418176,72.85379951568515,2026-09-15,2026-09-15 07:01:00,7,1,15,9,1,0,19.07830415609697,72.86214245505926,0.031809939718968,0.031809939718968,3,1,Normal
487,487,USER_001,19.102520076741555,72.88663068858351,2026-09-15,2026-09-15 07:07:00,7,7,15,9,1,0,19.10900053418176,72.85379951568515,0.0334646416761928,0.0334646416761928,0,1,Normal
142,142,USER_001,19.061663905773848,72.87811626211808,2026-09-15,2026-09-15 07:09:00,7,9,15,9,1,0,19.102520076741555,72.88663068858351,0.0417339449869965,0.0417339449869965,1,1,Normal
317,317,USER_001,19.07929399348417,72.87800862078379,2026-09-15,2026-09-15 07:10:00,7,10,15,9,1,0,19.061663905773848,72.87811626211808,0.0176304163118893,0.0176304163118893,1,1,Normal
436,436,USER_001,19.02602673902896,72.91344360268056,2026-09-15,2026-09-15 07:13:00,7,13,15,9,1,0,19.07929399348417,72.87800862078379,0.0639768578411023,0.0639768578411023,4,1,Normal
473,473,USER_001,19.102606763025253,72.89820280876704,2026-09-15,2026-09-15 07:13:00,7,13,15,9,1,0,19.02602673902896,72.91344360268056,0.0780818921030169,0.0780818921030169,0,1,Normal
158,158,USER_001,19.08172637120973,72.91804627250924,2026-09-15,2026-09-15 07:17:00,7,17,15,9,1,0,19.102606763025253,72.89820280876704,0.0288054476732791,0.0288054476732791,0,1,Normal
422,422,USER_001,19.11256748308807,72.8638172346412,2026-09-15,2026-09-15 07:17:00,7,17,15,9,1,0,19.08172637120973,72.91804627250924,0.0623855971357634,0.0623855971357634,3,1,Normal
320,320,USER_001,19.0855241980639,72.87508573706091,2026-09-15,2026-09-15 07:23:00,7,23,15,9,1,0,19.11256748308807,72.8638172346412,0.0292970717253711,0.0292970717253711,1,1,Normal
359,359,USER_001,19.03608254690782,72.88515194668022,2026-09-15,2026-09-15 07:23:00,7,23,15,9,1,0,19.0855241980639,72.87508573706091,0.0504559753165014,0.0504559753165014,4,1,Normal
237,237,USER_001,19.0546345994366,72.85469532018963,2026-09-15,2026-09-15 07:26:00,7,26,15,9,1,0,19.03608254690782,72.88515194668022,0.0356620912204808,0.0356620912204808,2,1,Normal
42,42,USER_001,19.02368869473545,72.880956433398,2026-09-15,2026-09-15 07:27:00,7,27,15,9,1,0,19.0546345994366,72.85469532018963,0.0405868831608816,0.0405868831608816,4,1,Normal
344,344,USER_001,19.020102947984565,72.83589382832768,2026-09-15,2026-09-15 07:28:00,7,28,15,9,1,0,19.02368869473545,72.880956433398,0.0452050434739813,0.0452050434739813,2,1,Normal
23,23,USER_001,19.10631034258756,72.88232981268276,2026-09-15,2026-09-15 07:32:00,7,32,15,9,1,0,19.020102947984565,72.83589382832768,0.0979184126059071,0.0979184126059071,0,1,Normal
367,367,USER_001,19.02097708474192,72.8526461308244,2026-09-15,2026-09-15 07:32:00,7,32,15,9,1,0,19.10631034258756,72.88232981268276,0.0903486904344428,0.0903486904344428,2,1,Normal
394,394,USER_001,19.036352387258503,72.85910815366518,2026-09-15,2026-09-15 07:34:00,7,34,15,9,1,0,19.02097708474192,72.8526461308244,0.0166780594396125,0.0166780594396125,2,1,Normal
482,482,USER_001,19.052252797784643,72.82228938249762,2026-09-15,2026-09-15 07:34:00,7,34,15,9,1,0,19.036352387258503,72.85910815366518,0.0401054231393827,0.0401054231393827,2,1,Normal
385,385,USER_001,19.07786754085724,72.86386154191896,2026-09-15,2026-09-15 07:35:00,7,35,15,9,1,0,19.052252797784643,72.82228938249762,0.0488299037642846,0.0488299037642846,1,1,Normal
369,369,USER_001,19.027857849715502,72.85969232762017,2026-09-15,2026-09-15 07:37:00,7,37,15,9,1,0,19.07786754085724,72.86386154191896,0.0501831800104517,0.0501831800104517,2,1,Normal
393,393,USER_001,19.071481735392968,72.85592333693998,2026-09-15,2026-09-15 07:38:00,7,38,15,9,1,0,19.027857849715502,72.85969232762017,0.0437863984856933,0.0437863984856933,1,1,Normal
32,32,USER_001,19.02769799098288,72.84897514529138,2026-09-15,2026-09-15 07:41:00,7,41,15,9,1,0,19.071481735392968,72.85592333693998,0.0443316325184815,0.0443316325184815,2,1,Normal
176,176,USER_001,19.09599554089376,72.87312657539736,2026-09-15,2026-09-15 07:44:00,7,44,15,9,1,0,19.02769799098288,72.84897514529138,0.0724420244056835,0.0724420244056835,1,1,Normal
439,439,USER_001,19.02896263391549,72.89176357859087,2026-09-15,2026-09-15 07:48:00,7,48,15,9,1,0,19.09599554089376,72.87312657539736,0.0695754878243194,0.0695754878243194,4,1,Normal
418,418,USER_001,19.077718523671177,72.8548573667242,2026-09-15,2026-09-15 07:49:00,7,49,15,9,1,0,19.02896263391549,72.89176357859087,0.0611490413679212,0.0611490413679212,1,1,Normal
159,159,USER_001,19.059224404509973,72.86374749220238,2026-09-15,2026-09-15 07:51:00,7,51,15,9,1,0,19.077718523671177,72.8548573667242,0.020519911660787,0.020519911660787,1,1,Normal
260,260,USER_001,19.060941165219123,72.8752047180852,2026-09-15,2026-09-15 07:52:00,7,52,15,9,1,0,19.059224404509973,72.86374749220238,0.0115851323800156,0.0115851323800156,1,1,Normal
248,248,USER_001,19.04723018547203,72.9097430409819,2026-09-15,2026-09-15 07:59:00,7,59,15,9,1,0,19.060941165219123,72.8752047180852,0.0371602840966191,0.0371602840966191,4,1,Normal
460,460,USER_001,19.08171557833957,72.86424099364807,2026-09-15,2026-09-15 07:59:00,7,59,15,9,1,0,19.04723018547203,72.9097430409819,0.057093595374597,0.057093595374597,1,1,Normal
25,25,USER_001,19.07912977877077,72.847472179299,2026-09-15,2026-09-15 08:00:00,8,0,15,9,1,0,19.08171557833957,72.86424099364807,0.0169670119373848,0.0169670119373848,3,1,Normal
26,26,USER_001,19.05829268747538,72.91717120953892,2026-09-15,2026-09-15 08:00:00,8,0,15,9,1,0,19.07912977877077,72.847472179299,0.0727470905950014,0.0727470905950014,4,1,Normal
454,454,USER_001,19.06967668588592,72.9187785520215,2026-09-15,2026-09-15 08:06:00,8,6,15,9,1,0,19.05829268747538,72.91717120953892,0.0114969113098895,0.0114969113098895,4,1,Normal
499,499,USER_001,19.06047984290852,72.8854075795372,2026-09-15,2026-09-15 08:06:00,8,6,15,9,1,0,19.06967668588592,72.9187785520215,0.0346150794495448,0.0346150794495448,1,1,Normal
92,92,USER_001,19.08571113285001,72.86356728986779,2026-09-15,2026-09-15 08:11:00,8,11,15,9,1,0,19.06047984290852,72.8854075795372,0.0333708891843692,0.0333708891843692,1,1,Normal
468,468,USER_001,19.0547571524239,72.88649117244873,2026-09-15,2026-09-15 08:15:00,8,15,15,9,1,0,19.08571113285001,72.86356728986779,0.0385182203223989,0.0385182203223989,4,1,Normal
62,62,USER_001,19.056646878458285,72.89441705230566,2026-09-15,2026-09-15 08:16:00,8,16,15,9,1,0,19.0547571524239,72.88649117244873,0.0081480449183515,0.0081480449183515,4,1,Normal
56,56,USER_001,19.054920957461267,72.89259556788703,2026-09-15,2026-09-15 08:19:00,8,19,15,9,1,0,19.056646878458285,72.89441705230566,0.0025093044405271,0.0025093044405271,4,-1,Anomaly
207,207,USER_001,19.09952673118599,72.84016273200479,2026-09-15,2026-09-15 08:20:00,8,20,15,9,1,0,19.054920957461267,72.89259556788703,0.0688395041254319,0.0688395041254319,3,1,Normal
2,2,USER_001,19.10661761457749,72.88011150117433,2026-09-15,2026-09-15 08:21:00,8,21,15,9,1,0,19.09952673118599,72.84016273200479,0.0405732027997934,0.0405732027997934,0,1,Normal
104,104,USER_001,19.0577259083228,72.82389631323103,2026-09-15,2026-09-15 08:22:00,8,22,15,9,1,0,19.10661761457749,72.88011150117433,0.0745019885371846,0.0745019885371846,2,1,Normal
250,250,USER_001,19.060798449536485,72.87517225952594,2026-09-15,2026-09-15 08:23:00,8,23,15,9,1,0,19.0577259083228,72.82389631323103,0.0513679197354539,0.0513679197354539,1,1,Normal
167,167,USER_001,19.08965014662271,72.86116612143576,2026-09-15,2026-09-15 08:26:00,8,26,15,9,1,0,19.060798449536485,72.87517225952594,0.0320716748698363,0.0320716748698363,3,1,Normal
247,247,USER_001,19.05343628113105,72.8275503363804,2026-09-15,2026-09-15 08:31:00,8,31,15,9,1,0,19.08965014662271,72.86116612143576,0.0494111835391167,0.0494111835391167,2,1,Normal
315,315,USER_001,19.095823847570408,72.88960206180538,2026-09-15,2026-09-15 08:31:00,8,31,15,9,1,0,19.05343628113105,72.8275503363804,0.0751473380557693,0.0751473380557693,0,1,Normal
72,72,USER_001,19.036949274668608,72.87568012624584,2026-09-15,2026-09-15 08:39:00,8,39,15,9,1,0,19.095823847570408,72.88960206180538,0.0604982282723492,0.0604982282723492,4,1,Normal
112,112,USER_001,19.062899402737504,72.89508710677916,2026-09-15,2026-09-15 08:40:00,8,40,15,9,1,0,19.036949274668608,72.87568012624584,0.0324043213200446,0.0324043213200446,4,1,Normal
183,183,USER_001,19.07935924535541,72.88791023191445,2026-09-15,2026-09-15 08:40:00,8,40,15,9,1,0,19.062899402737504,72.89508710677916,0.0179564459687864,0.0179564459687864,1,1,Normal
376,376,USER_001,19.079747586263192,72.8983832553419,2026-09-15,2026-09-15 08:40:00,8,40,15,9,1,0,19.07935924535541,72.88791023191445,0.0104802208169771,0.0104802208169771,0,1,Normal
486,486,USER_001,19.10293324051413,72.85175314478768,2026-09-15,2026-09-15 08:40:00,8,40,15,9,1,0,19.079747586263192,72.8983832553419,0.0520763072168397,0.0520763072168397,3,1,Normal
58,58,USER_001,19.036162871409463,72.90985541885271,2026-09-15,2026-09-15 08:47:00,8,47,15,9,1,0,19.10293324051413,72.85175314478768,0.0885107702028512,0.0885107702028512,4,1,Normal
109,109,USER_001,19.06234709423081,72.876852028375,2026-09-15,2026-09-15 08:48:00,8,48,15,9,1,0,19.036162871409463,72.90985541885271,0.0421288180202405,0.0421288180202405,1,1,Normal
282,282,USER_001,19.063482733860376,72.84464020332392,2026-09-15,2026-09-15 08:49:00,8,49,15,9,1,0,19.06234709423081,72.876852028375,0.0322318375289017,0.0322318375289017,2,1,Normal
179,179,USER_001,19.03071720113397,72.86474123668235,2026-09-15,2026-09-15 08:50:00,8,50,15,9,1,0,19.063482733860376,72.84464020332392,0.0384399749859672,0.0384399749859672,2,1,Normal
190,190,USER_001,19.03733735952948,72.90967654246265,2026-09-15,2026-09-15 08:50:00,8,50,15,9,1,0,19.03071720113397,72.86474123668235,0.0454203500949811,0.0454203500949811,4,1,Normal
174,174,USER_001,19.10683011070356,72.82845170076807,2026-09-15,2026-09-15 08:51:00,8,51,15,9,1,0,19.03733735952948,72.90967654246265,0.1068958248672581,0.1068958248672581,3,-1,Anomaly
278,278,USER_001,19.023118313506128,72.84622640442998,2026-09-15,2026-09-15 08:51:00,8,51,15,9,1,0,19.10683011070356,72.82845170076807,0.0855780642471693,0.0855780642471693,2,1,Normal
341,341,USER_001,19.11688778552857,72.89496518317429,2026-09-15,2026-09-15 08:51:00,8,51,15,9,1,0,19.023118313506128,72.84622640442998,0.1056796216725529,0.1056796216725529,0,-1,Anomaly
324,324,USER_001,19.068058657732664,72.87924077846596,2026-09-15,2026-09-15 08:55:00,8,55,15,9,1,0,19.11688778552857,72.89496518317429,0.0512985440801235,0.0512985440801235,1,1,Normal
153,153,USER_001,19.069816518664588,72.8676210696789,2026-09-15,2026-09-15 08:58:00,8,58,15,9,1,0,19.068058657732664,72.87924077846596,0.0117519235596507,0.0117519235596507,1,1,Normal
246,246,USER_001,19.069701194882125,72.89653562810663,2026-09-15,2026-09-15 09:00:00,9,0,15,9,1,0,19.069816518664588,72.8676210696789,0.0289147884074113,0.0289147884074113,1,1,Normal
108,108,USER_001,19.023918632667566,72.86179460317156,2026-09-15,2026-09-15 09:09:00,9,9,15,9,1,0,19.069701194882125,72.89653562810663,0.0574715739863567,0.0574715739863567,2,1,Normal
222,222,USER_001,19.073986063711285,72.86863574819957,2026-09-15,2026-09-15 09:11:00,9,11,15,9,1,0,19.023918632667566,72.86179460317156,0.0505326519847483,0.0505326519847483,1,1,Normal
306,306,USER_001,19.03094675986792,72.85916301405403,2026-09-15,2026-09-15 09:11:00,9,11,15,9,1,0,19.073986063711285,72.86863574819957,0.0440694266755698,0.0440694266755698,2,1,Normal
31,31,USER_001,19.08044173792778,72.87398410913018,2026-09-15,2026-09-15 09:12:00,9,12,15,9,1,0,19.03094675986792,72.85916301405403,0.0516664079688368,0.0516664079688368,1,1,Normal
198,198,USER_001,19.07812382214226,72.83543627152743,2026-09-15,2026-09-15 09:12:00,9,12,15,9,1,0,19.08044173792778,72.87398410913018,0.0386174638918288,0.0386174638918288,3,1,Normal
476,476,USER_001,19.050552431065803,72.85969815170743,2026-09-15,2026-09-15 09:17:00,9,17,15,9,1,0,19.07812382214226,72.83543627152743,0.0367262907977363,0.0367262907977363,2,1,Normal
49,49,USER_001,19.02407751415548,72.87908929431883,2026-09-15,2026-09-15 09:18:00,9,18,15,9,1,0,19.050552431065803,72.85969815170743,0.0328167280085035,0.0328167280085035,4,1,Normal
218,218,USER_001,19.097857193905075,72.83431279855485,2026-09-15,2026-09-15 09:21:00,9,21,15,9,1,0,19.02407751415548,72.87908929431883,0.0863039727756194,0.0863039727756194,3,1,Normal
9,9,USER_001,19.08803075385877,72.86504992519696,2026-09-15,2026-09-15 09:24:00,9,24,15,9,1,0,19.097857193905075,72.83431279855485,0.0322696432920573,0.0322696432920573,1,1,Normal
137,137,USER_001,19.03067560659359,72.8535660064797,2026-09-15,2026-09-15 09:25:00,9,25,15,9,1,0,19.08803075385877,72.86504992519696,0.0584935321801925,0.0584935321801925,2,1,Normal
265,265,USER_001,19.033935607407283,72.90349302367993,2026-09-15,2026-09-15 09:25:00,9,25,15,9,1,0,19.03067560659359,72.8535660064797,0.0500333354056833,0.0500333354056833,4,1,Normal
97,97,USER_001,19.024805892419703,72.91491457315914,2026-09-15,2026-09-15 09:33:00,9,33,15,9,1,0,19.033935607407283,72.90349302367993,0.0146220206627013,0.0146220206627013,4,-1,Anomaly
223,223,USER_001,19.097188198059825,72.82122030723181,2026-09-15,2026-09-15 09:35:00,9,35,15,9,1,0,19.024805892419703,72.91491457315914,0.1183968480891298,0.1183968480891298,3,-1,Anomaly
166,166,USER_001,19.06003004889103,72.8897667573697,2026-09-15,2026-09-15 09:39:00,9,39,15,9,1,0,19.097188198059825,72.82122030723181,0.0779701473395837,0.0779701473395837,4,1,Normal
228,228,USER_001,19.10721239089441,72.91321182824836,2026-09-15,2026-09-15 09:47:00,9,47,15,9,1,0,19.06003004889103,72.8897667573697,0.0526862861229532,0.0526862861229532,0,1,Normal
338,338,USER_001,19.09536988340505,72.89888069818709,2026-09-15,2026-09-15 09:49:00,9,49,15,9,1,0,19.10721239089441,72.91321182824836,0.0185910266652733,0.0185910266652733,0,1,Normal
273,273,USER_001,19.03662833687561,72.89380336164264,2026-09-15,2026-09-15 09:50:00,9,50,15,9,1,0,19.09536988340505,72.89888069818709,0.0589605684763631,0.0589605684763631,4,1,Normal
254,254,USER_001,19.10556964681063,72.90302198645671,2026-09-15,2026-09-15 09:51:00,9,51,15,9,1,0,19.03662833687561,72.89380336164264,0.0695549226081022,0.0695549226081022,0,1,Normal
117,117,USER_001,19.06484455219784,72.8493210771698,2026-09-15,2026-09-15 09:52:00,9,52,15,9,1,0,19.10556964681063,72.90302198645671,0.0673967431665711,0.0673967431665711,1,1,Normal
45,45,USER_001,19.11856504541106,72.84420552715116,2026-09-15,2026-09-15 09:54:00,9,54,15,9,1,0,19.06484455219784,72.8493210771698,0.0539635084391743,0.0539635084391743,3,1,Normal
497,497,USER_001,19.101397026950604,72.8815219438231,2026-09-15,2026-09-15 09:59:00,9,59,15,9,1,0,19.11856504541106,72.84420552715116,0.0410762195326267,0.0410762195326267,0,1,Normal
302,302,USER_001,19.06177667821673,72.86213570022771,2026-09-15,2026-09-15 10:00:00,10,0,15,9,1,0,19.101397026950604,72.8815219438231,0.0441089387146595,0.0441089387146595,1,1,Normal
349,349,USER_001,19.10573600920925,72.91645204722703,2026-09-15,2026-09-15 10:02:00,10,2,15,9,1,0,19.06177667821673,72.86213570022771,0.0698762358220568,0.0698762358220568,0,1,Normal
383,383,USER_001,19.10404524062769,72.83741933365783,2026-09-15,2026-09-15 10:03:00,10,3,15,9,1,0,19.10573600920925,72.91645204722703,0.0790507970390316,0.0790507970390316,3,1,Normal
447,447,USER_001,19.09699447002517,72.87566370579367,2026-09-15,2026-09-15 10:03:00,10,3,15,9,1,0,19.10404524062769,72.83741933365783,0.0388888848664199,0.0388888848664199,0,1,Normal
312,312,USER_001,19.11572702629833,72.9026205695794,2026-09-15,2026-09-15 10:04:00,10,4,15,9,1,0,19.09699447002517,72.87566370579367,0.0328265314903876,0.0328265314903876,0,1,Normal
195,195,USER_001,19.06766194841264,72.90385825587026,2026-09-15,2026-09-15 10:05:00,10,5,15,9,1,0,19.11572702629833,72.9026205695794,0.0480810105916277,0.0480810105916277,4,1,Normal
201,201,USER_001,19.100987444585463,72.84546406547638,2026-09-15,2026-09-15 10:08:00,10,8,15,9,1,0,19.06766194841264,72.90385825587026,0.0672344418205588,0.0672344418205588,3,1,Normal
266,266,USER_001,19.07256901823027,72.83716792858483,2026-09-15,2026-09-15 10:10:00,10,10,15,9,1,0,19.100987444585463,72.84546406547638,0.029604608489708,0.029604608489708,3,1,Normal
111,111,USER_001,19.07805440123439,72.90671166072097,2026-09-15,2026-09-15 10:11:00,10,11,15,9,1,0,19.07256901823027,72.83716792858483,0.0697597312647134,0.0697597312647134,0,1,Normal
168,168,USER_001,19.086755773852104,72.83723198712016,2026-09-15,2026-09-15 10:17:00,10,17,15,9,1,0,19.07805440123439,72.90671166072097,0.0700224173326472,0.0700224173326472,3,1,Normal
491,491,USER_001,19.04160381825096,72.8819587954898,2026-09-15,2026-09-15 10:18:00,10,18,15,9,1,0,19.086755773852104,72.83723198712016,0.0635545944959257,0.0635545944959257,4,1,Normal
156,156,USER_001,19.068004596701847,72.86205357786652,2026-09-15,2026-09-15 10:20:00,10,20,15,9,1,0,19.04160381825096,72.8819587954898,0.0330638592944448,0.0330638592944448,1,1,Normal
232,232,USER_001,19.11106861982557,72.83228107818458,2026-09-15,2026-09-15 10:20:00,10,20,15,9,1,0,19.068004596701847,72.86205357786652,0.0523537183484767,0.0523537183484767,3,1,Normal
30,30,USER_001,19.05143559810764,72.87085706911647,2026-09-15,2026-09-15 10:22:00,10,22,15,9,1,0,19.11106861982557,72.83228107818458,0.0710225622995125,0.0710225622995125,1,1,Normal
96,96,USER_001,19.06734717707805,72.83732018699101,2026-09-15,2026-09-15 10:22:00,10,22,15,9,1,0,19.05143559810764,72.87085706911647,0.0371200863149404,0.0371200863149404,3,1,Normal
268,268,USER_001,19.069809075351102,72.82671753999158,2026-09-15,2026-09-15 10:24:00,10,24,15,9,1,0,19.06734717707805,72.83732018699101,0.0108847171070902,0.0108847171070902,3,1,Normal
304,304,USER_001,19.04872389916541,72.8496308120456,2026-09-15,2026-09-15 10:24:00,10,24,15,9,1,0,19.069809075351102,72.82671753999158,0.0311384439399842,0.0311384439399842,2,1,Normal
87,87,USER_001,19.024106751676783,72.85988209014448,2026-09-15,2026-09-15 10:25:00,10,25,15,9,1,0,19.04872389916541,72.8496308120456,0.0266663205774124,0.0266663205774124,2,1,Normal
180,180,USER_001,19.04424705036348,72.84692432309494,2026-09-15,2026-09-15 10:27:00,10,27,15,9,1,0,19.024106751676783,72.85988209014448,0.0239485982491588,0.0239485982491588,2,1,Normal
123,123,USER_001,19.102186005929035,72.89062422271566,2026-09-15,2026-09-15 10:28:00,10,28,15,9,1,0,19.04424705036348,72.84692432309494,0.0725713703803929,0.0725713703803929,0,1,Normal
380,380,USER_001,19.02208611392916,72.88532630192374,2026-09-15,2026-09-15 10:31:00,10,31,15,9,1,0,19.102186005929035,72.89062422271566,0.0802749068084737,0.0802749068084737,4,1,Normal
405,405,USER_001,19.042470117697267,72.83800104374728,2026-09-15,2026-09-15 10:32:00,10,32,15,9,1,0,19.02208611392916,72.88532630192374,0.0515285131852892,0.0515285131852892,2,1,Normal
163,163,USER_001,19.09689177413154,72.82662359778519,2026-09-15,2026-09-15 10:33:00,10,33,15,9,1,0,19.042470117697267,72.83800104374728,0.0555982280803117,0.0555982280803117,3,1,Normal
24,24,USER_001,19.026355835028603,72.85109823217157,2026-09-15,2026-09-15 10:34:00,10,34,15,9,1,0,19.09689177413154,72.82662359778519,0.0746614119440556,0.0746614119440556,2,1,Normal
119,119,USER_001,19.06944203047026,72.82575587600167,2026-09-15,2026-09-15 10:34:00,10,34,15,9,1,0,19.026355835028603,72.85109823217157,0.0499865507299585,0.0499865507299585,3,1,Normal
132,132,USER_001,19.024340078329818,72.91246433302237,2026-09-15,2026-09-15 10:35:00,10,35,15,9,1,0,19.06944203047026,72.82575587600167,0.0977371096656241,0.0977371096656241,4,1,Normal
259,259,USER_001,19.056305921219508,72.82342281108205,2026-09-15,2026-09-15 10:36:00,10,36,15,9,1,0,19.024340078329818,72.91246433302237,0.0946055375815614,0.0946055375815614,2,1,Normal
138,138,USER_001,19.05882683839899,72.8429394745705,2026-09-15,2026-09-15 10:40:00,10,40,15,9,1,0,19.056305921219508,72.82342281108205,0.0196788001958208,0.0196788001958208,2,1,Normal
307,307,USER_001,19.115641569755944,72.89979893221434,2026-09-15,2026-09-15 10:42:00,10,42,15,9,1,0,19.05882683839899,72.8429394745705,0.0803797961101818,0.0803797961101818,0,1,Normal
