,User_ID,Latitude,Longitude,Date,Time
39,USER_001,19.05232029320208,72.87187906217434,2026-09-15,14:51:00
40,USER_001,19.05636296023793,72.9171782082721,2026-09-15,17:38:00
41,USER_001,19.06972485058924,72.85008783098168,2026-09-15,22:55:00
42,USER_001,19.02368869473545,72.880956433398,2026-09-15,7:27:00
43,USER_001,19.025147875125,72.84786464642366,2026-09-15,6:00:00
44,USER_001,19.043956189066694,72.83448948720913,2026-09-15,17:25:00
45,USER_001,19.11856504541106,72.84420552715116,2026-09-15,9:54:00
46,USER_001,19.09616196153287,72.84376375439925,2026-09-15,11:23:00
47,USER_001,19.067030063444605,72.91834231408949,2026-09-15,16:47:00
48,USER_001,19.09983451249845,72.83507175439655,2026-09-15,11:15:00
49,USER_001,19.02407751415548,72.87908929431883,2026-09-15,9:18:00
50,USER_001,19.091114953243803,72.90095010461398,2026-09-15,12:51:00
51,USER_001,19.11405232644896,72.85975720210875,2026-09-15,12:17:00
52,USER_001,19.103771010590734,72.88756901170393,2026-09-15,15:34:00
53,USER_001,19.04285500217973,72.83749549270959,2026-09-15,21:56:00
54,USER_001,19.071663589127105,72.84608291748305,2026-09-15,6:47:00
55,USER_001,19.11654193512888,72.87582934536071,2026-09-15,14:40:00
56,USER_001,19.054920957461267,72.89259556788703,2026-09-15,8:19:00
57,USER_001,19.108708642426517,72.89798755458577,2026-09-15,16:48:00
58,USER_001,19.036162871409463,72.90985541885271,2026-09-15,8:47:00
59,USER_001,19.030147154286603,72.88635017691081,2026-09-15,19:17:00
60,USER_001,19.068561375358623,72.86484241429864,2026-09-15,14:35:00
61,USER_001,19.091217922134756,72.84372490874968,2026-09-15,21:19:00
62,USER_001,19.056646878458285,72.89441705230566,2026-09-15,8:16:00
63,USER_001,19.05080607918524,72.8742540230555,2026-09-15,19:29:00
64,USER_001,19.117301055475245,72.85930977246669,2026-09-15,13:26:00
65,USER_001,19.063439436551043,72.85500784076947,2026-09-15,6:27:00
66,USER_001,19.08689240596631,72.9064167565072,2026-09-15,21:18:00
67,USER_001,19.07720041992092,72.89685540143064,2026-09-15,22:43:00
68,USER_001,19.114045858435293,72.91539285770027,2026-09-15,11:34:00
69,USER_001,19.094771877389743,72.9153071847024,2026-09-15,22:45:00
70,USER_001,19.116665481904366,72.91636199770893,2026-09-15,6:51:00
71,USER_001,19.04944488920696,72.8585097728602,2026-09-15,6:02:00
72,USER_001,19.036949274668608,72.87568012624584,2026-09-15,8:39:00
73,USER_001,19.027041613084958,72.84089187176154,2026-09-15,20:21:00
74,USER_001,19.055864678129616,72.84541636490698,2026-09-15,15:01:00
75,USER_001,19.05225507642386,72.90486697949247,2026-09-15,14:42:00
76,USER_001,19.090891099691014,72.87528199769079,2026-09-15,15:54:00
77,USER_001,19.06197808564463,72.84562069435945,2026-09-15,18:59:00
78,USER_001,19.071134239886096,72.87015162946872,2026-09-15,18:19:00
79,USER_001,19.084996393077777,72.89019668772578,2026-09-15,21:13:00
80,USER_001,19.10900053418176,72.85379951568515,2026-09-15,7:01:00
81,USER_001,19.063847412301808,72.88720261352952,2026-09-15,22:51:00
82,USER_001,19.023883473442943,72.85032655146733,2026-09-15,16:59:00
83,USER_001,19.052665124179605,72.90278690037876,2026-09-15,17:43:00
84,USER_001,19.0822890475819,72.82853474649939,2026-09-15,18:31:00
85,USER_001,19.073135463156817,72.87406351216102,2026-09-15,13:51:00
86,USER_001,19.033274542224294,72.91695368671142,2026-09-15,15:29:00
87,USER_001,19.024106751676783,72.85988209014448,2026-09-15,10:25:00
88,USER_001,19.116264841467792,72.90359801205122,2026-09-15,14:11:00
89,USER_001,19.060895294441423,72.8373294320071,2026-09-15,6:46:00
90,USER_001,19.04502428981646,72.87492266647061,2026-09-15,21:24:00
91,USER_001,19.086019737671773,72.8479933896946,2026-09-15,21:38:00
92,USER_001,19.08571113285001,72.86356728986779,2026-09-15,8:11:00
93,USER_001,19.07660372104941,72.83586464476426,2026-09-15,19:27:00
94,USER_001,19.02460026420217,72.8240728802319,2026-09-15,19:51:00
95,USER_001,19.037533026988932,72.82171611018317,2026-09-15,21:20:00
96,USER_001,19.06734717707805,72.83732018699101,2026-09-15,10:22:00
97,USER_001,19.024805892419703,72.91491457315914,2026-09-15,9:33:00
98,USER_001,19.04608936233417,72.82153045402904,2026-09-15,6:55:00
99,USER_001,19.08586936316189,72.83629344270815,2026-09-15,21:54:00
100,USER_001,19.11442515971252,72.9067198933555,2026-09-15,17:49:00
101,USER_001,19.077336704167195,72.83285003532339,2026-09-15,16:36:00
102,USER_001,19.08259396701016,72.90204268437714,2026-09-15,13:09:00
103,USER_001,19.04066843598768,72.84739611273211,2026-09-15,17:30:00
104,USER_001,19.0577259083228,72.82389631323103,2026-09-15,8:22:00
105,USER_001,19.027118864846024,72.85189756302938,2026-09-15,15:25:00
106,USER_001,19.054062456946426,72.8460694528236,2026-09-15,12:03:00
107,USER_001,19.089289035869196,72.85483366044532,2026-09-15,16:28:00
108,USER_001,19.023918632667566,72.86179460317156,2026-09-15,9:09:00
109,USER_001,19.06234709423081,72.876852028375,2026-09-15,8:48:00
110,USER_001,19.093164775529964,72.83276897294225,2026-09-15,22:38:00
111,USER_001,19.07805440123439,72.90671166072097,2026-09-15,10:11:00
112,USER_001,19.062899402737504,72.89508710677916,2026-09-15,8:40:00
113,USER_001,19.05777288861763,72.87343274735306,2026-09-15,21:24:00
114,USER_001,19.052004960103066,72.90955232284962,2026-09-15,22:35:00
115,USER_001,19.02108376514803,72.91053819764193,2026-09-15,17:08:00
116,USER_001,19.05193136375904,72.91500619670508,2026-09-15,20:15:00
117,USER_001,19.064844552197837,72.8493210771698,2026-09-15,9:52:00
118,USER_001,19.099157904372586,72.89896181427946,2026-09-15,18:52:00
119,USER_001,19.06944203047026,72.82575587600167,2026-09-15,10:34:00
120,USER_001,19.10877041827583,72.85509150125522,2026-09-15,20:11:00
121,USER_001,19.088803001017503,72.90369638742374,2026-09-15,22:37:00
122,USER_001,19.0284106806115,72.89009691314591,2026-09-15,15:08:00
123,USER_001,19.102186005929035,72.89062422271566,2026-09-15,10:28:00
124,USER_001,19.02848377140852,72.91866395785013,2026-09-15,21:44:00
125,USER_001,19.05706421470669,72.90127995672576,2026-09-15,12:24:00
126,USER_001,19.079188873882128,72.85502182467003,2026-09-15,17:53:00
127,USER_001,19.090508436429666,72.84487241544304,2026-09-15,12:02:00
128,USER_001,19.045368217387317,72.86052020867815,2026-09-15,13:40:00
129,USER_001,19.09442116569433,72.88810394270969,2026-09-15,22:24:00
130,USER_001,19.106859912818948,72.84235958385194,2026-09-15,11:57:00
131,USER_001,19.021215447468983,72.91698788267077,2026-09-15,20:20:00
132,USER_001,19.024340078329818,72.91246433302237,2026-09-15,10:35:00
133,USER_001,19.07538542844013,72.91693025356192,2026-09-15,20:40:00
134,USER_001,19.04168091065865,72.84944939468394,2026-09-15,6:52:00
135,USER_001,19.08969250558638,72.85842018313792,2026-09-15,16:11:00
136,USER_001,19.115870240740787,72.82578638977577,2026-09-15,11:11:00
137,USER_001,19.03067560659359,72.8535660064797,2026-09-15,9:25:00
138,USER_001,19.05882683839899,72.8429394745705,2026-09-15,10:40:00
139,USER_001,19.045994986285425,72.86532408468288,2026-09-15,22:08:00
140,USER_001,19.050952761628636,72.9013795019707,2026-09-15,21:28:00
141,USER_001,19.03331851252237,72.82762003795992,2026-09-15,11:17:00
142,USER_001,19.061663905773848,72.87811626211808,2026-09-15,7:09:00
143,USER_001,19.1132728483354,72.90660638895004,2026-09-15,18:04:00
144,USER_001,19.022636697449727,72.85764633668781,2026-09-15,6:17:00
145,USER_001,19.11872761293149,72.83504168911035,2026-09-15,22:12:00
146,USER_001,19.026351182959,72.8236821867636,2026-09-15,6:20:00
147,USER_001,19.02563754966509,72.90647223762551,2026-09-15,22:04:00
148,USER_001,19.11997176732861,72.9196636837074,2026-09-15,10:52:00
149,USER_001,19.11447657298824,72.90496473906775,2026-09-15,22:20:00
150,USER_001,19.06505441353101,72.83291594151515,2026-09-15,18:12:00
151,USER_001,19.040722764900806,72.90782206674793,2026-09-15,13:31:00
152,USER_001,19.024689646779123,72.84686724820253,2026-09-15,12:25:00
153,USER_001,19.069816518664588,72.8676210696789,2026-09-15,8:58:00
154,USER_001,19.050777723977102,72.90163857352131,2026-09-15,17:04:00
155,USER_001,19.02884082233657,72.89918178394697,2026-09-15,22:47:00
156,USER_001,19.068004596701847,72.86205357786652,2026-09-15,10:20:00
157,USER_001,19.083936135697424,72.90050446675194,2026-09-15,12:37:00
158,USER_001,19.08172637120973,72.91804627250924,2026-09-15,7:17:00
159,USER_001,19.059224404509973,72.86374749220238,2026-09-15,7:51:00
160,USER_001,19.07474463068991,72.86509104474162,2026-09-15,20:59:00
161,USER_001,19.049795945154194,72.8723602276015,2026-09-15,22:04:00
162,USER_001,19.099647177567388,72.86593468079462,2026-09-15,22:09:00
163,USER_001,19.09689177413154,72.82662359778519,2026-09-15,10:33:00
164,USER_001,19.08208056844221,72.85474134082254,2026-09-15,16:42:00
165,USER_001,19.04401456187782,72.82758633281087,2026-09-15,21:30:00
166,USER_001,19.06003004889103,72.8897667573697,2026-09-15,9:39:00
167,USER_001,19.08965014662271,72.86116612143576,2026-09-15,8:26:00
168,USER_001,19.086755773852104,72.83723198712016,2026-09-15,10:17:00
169,USER_001,19.0478590339032,72.83770104842768,2026-09-15,11:00:00
170,USER_001,19.07344235037325,72.8555991484272,2026-09-15,19:33:00
171,USER_001,19.032874839829965,72.85300995133102,2026-09-15,14:25:00
172,USER_001,19.099941039890904,72.8827900389491,2026-09-15,20:55:00
173,USER_001,19.10735786241068,72.91208724005318,2026-09-15,22:25:00
174,USER_001,19.10683011070356,72.82845170076807,2026-09-15,8:51:00
175,USER_001,19.04093493233367,72.85704721027915,2026-09-15,19:25:00
176,USER_001,19.09599554089376,72.87312657539736,2026-09-15,7:44:00
177,USER_001,19.026234136251123,72.83477390919063,2026-09-15,12:02:00
178,USER_001,19.10952068376872,72.87116774421158,2026-09-15,20:59:00
179,USER_001,19.030717201133974,72.86474123668235,2026-09-15,8:50:00
180,USER_001,19.044247050363477,72.84692432309494,2026-09-15,10:27:00
181,USER_001,19.02200711977777,72.85220791655833,2026-09-15,12:21:00
182,USER_001,19.05274973521779,72.83197621318193,2026-09-15,22:12:00
183,USER_001,19.07935924535541,72.88791023191445,2026-09-15,8:40:00
184,USER_001,19.069844219892907,72.82869202880875,2026-09-15,20:21:00
185,USER_001,19.078684111802087,72.89454394741844,2026-09-15,22:43:00
186,USER_001,19.03275803027956,72.84837759057987,2026-09-15,11:51:00
187,USER_001,19.08459172413316,72.8770778304669,2026-09-15,18:05:00
188,USER_001,19.080577481935688,72.84372267917361,2026-09-15,11:05:00
189,USER_001,19.04459577283845,72.83606813732597,2026-09-15,16:29:00
190,USER_001,19.03733735952948,72.90967654246265,2026-09-15,8:50:00
191,USER_001,19.021824248142835,72.88969614623664,2026-09-15,11:01:00
192,USER_001,19.077599841780565,72.91173956130856,2026-09-15,20:05:00
193,USER_001,19.117506716294518,72.86907487792588,2026-09-15,11:50:00
194,USER_001,19.102086147315337,72.89184572708366,2026-09-15,16:07:00
195,USER_001,19.06766194841264,72.90385825587026,2026-09-15,10:05:00
196,USER_001,19.116799406650426,72.89109524788368,2026-09-15,6:19:00
197,USER_001,19.044240973241507,72.83148368247393,2026-09-15,19:37:00
198,USER_001,19.07812382214226,72.83543627152743,2026-09-15,9:12:00
199,USER_001,19.07325894325516,72.82518235368225,2026-09-15,15:04:00
200,USER_001,19.02633749704728,72.918996023239,2026-09-15,18:39:00
201,USER_001,19.100987444585463,72.84546406547638,2026-09-15,10:08:00
202,USER_001,19.096022785988968,72.87956387406079,2026-09-15,11:54:00
203,USER_001,19.09942894499665,72.83066992501135,2026-09-15,10:59:00
204,USER_001,19.11650269106665,72.83242972234856,2026-09-15,16:08:00
205,USER_001,19.040500181005324,72.85792285849638,2026-09-15,6:39:00
206,USER_001,19.09215965507513,72.82480946439641,2026-09-15,13:10:00
207,USER_001,19.09952673118599,72.84016273200479,2026-09-15,8:20:00
208,USER_001,19.038640498678816,72.8435691746065,2026-09-15,19:25:00
209,USER_001,19.11078661304625,72.85161965822965,2026-09-15,15:24:00
210,USER_001,19.088298206341715,72.8651948601299,2026-09-15,13:13:00
211,USER_001,19.109966744529217,72.88241015441818,2026-09-15,6:22:00
212,USER_001,19.063874467538835,72.87774862709061,2026-09-15,22:32:00
213,USER_001,19.05914821102015,72.87318574796882,2026-09-15,13:39:00
214,USER_001,19.0824237995914,72.83168980407085,2026-09-15,11:02:00
215,USER_001,19.082770805307145,72.85349056146572,2026-09-15,20:46:00
216,USER_001,19.08200727559285,72.87334610919764,2026-09-15,12:26:00
217,USER_001,19.09885972112245,72.83516748797328,2026-09-15,6:36:00
218,USER_001,19.097857193905075,72.83431279855485,2026-09-15,9:21:00
219,USER_001,19.09140640822236,72.86939814871309,2026-09-15,15:32:00
220,USER_001,19.030291603074414,72.87364813514846,2026-09-15,20:35:00
221,USER_001,19.06570002192817,72.88039578720725,2026-09-15,20:28:00
222,USER_001,19.073986063711285,72.86863574819957,2026-09-15,9:11:00
223,USER_001,19.097188198059825,72.82122030723181,2026-09-15,9:35:00
224,USER_001,19.091617907473296,72.87990293647773,2026-09-15,16:09:00
225,USER_001,19.054252425717856,72.84273509830301,2026-09-15,20:25:00
226,USER_001,19.11472833396118,72.83533514031161,2026-09-15,18:39:00
227,USER_001,19.070588867888446,72.88114542354347,2026-09-15,20:39:00
228,USER_001,19.10721239089441,72.91321182824836,2026-09-15,9:47:00
229,USER_001,19.08966508238769,72.91224993811774,2026-09-15,13:41:00
230,USER_001,19.097124666851972,72.85744353697204,2026-09-15,14:53:00
231,USER_001,19.02773210654888,72.83042469660519,2026-09-15,14:21:00
232,USER_001,19.11106861982557,72.83228107818458,2026-09-15,10:20:00
233,USER_001,19.03655205103673,72.83863208794942,2026-09-15,6:53:00
234,USER_001,19.07188380571261,72.8791275435745,2026-09-15,20:08:00
235,USER_001,19.09442496518433,72.84055798083757,2026-09-15,14:34:00
236,USER_001,19.059816869359096,72.8737395602938,2026-09-15,16:37:00
237,USER_001,19.0546345994366,72.85469532018963,2026-09-15,7:26:00
238,USER_001,19.06522179408898,72.842460482294,2026-09-15,17:58:00
239,USER_001,19.03408570203798,72.83763869865062,2026-09-15,12:51:00
240,USER_001,19.061892544950457,72.91148459010681,2026-09-15,22:28:00
241,USER_001,19.078058835027804,72.88322642879196,2026-09-15,22:06:00
242,USER_001,19.11755413156828,72.8658988988017,2026-09-15,13:48:00
243,USER_001,19.04995959117665,72.85099369262687,2026-09-15,22:44:00
244,USER_001,19.057772594744016,72.90365648132924,2026-09-15,6:13:00
245,USER_001,19.091405919978985,72.87276477301448,2026-09-15,22:49:00
246,USER_001,19.069701194882125,72.89653562810663,2026-09-15,9:00:00
247,USER_001,19.05343628113105,72.8275503363804,2026-09-15,8:31:00
248,USER_001,19.04723018547203,72.9097430409819,2026-09-15,7:59:00
249,USER_001,19.10007497714861,72.9178931435616,2026-09-15,12:28:00
250,USER_001,19.060798449536485,72.87517225952594,2026-09-15,8:23:00
251,USER_001,19.039611309969345,72.8705507879106,2026-09-15,13:53:00
252,USER_001,19.05392712458962,72.87694435177636,2026-09-15,6:27:00
253,USER_001,19.043818278104677,72.82994413927594,2026-09-15,19:31:00
254,USER_001,19.10556964681063,72.90302198645671,2026-09-15,9:51:00
255,USER_001,19.086808513657065,72.84049842954158,2026-09-15,21:17:00
256,USER_001,19.021300192351077,72.82855085308545,2026-09-15,21:18:00
257,USER_001,19.07830415609697,72.86214245505926,2026-09-15,7:00:00
258,USER_001,19.10174435617385,72.85418173516979,2026-09-15,15:01:00
259,USER_001,19.056305921219508,72.82342281108205,2026-09-15,10:36:00
260,USER_001,19.060941165219123,72.8752047180852,2026-09-15,7:52:00
261,USER_001,19.049446575954192,72.91484533069622,2026-09-15,17:23:00
262,USER_001,19.03142379259204,72.87657766199666,2026-09-15,19:22:00
263,USER_001,19.09998552559473,72.86252135044693,2026-09-15,22:13:00
264,USER_001,19.094168694422866,72.8898845853161,2026-09-15,12:08:00
265,USER_001,19.033935607407283,72.90349302367993,2026-09-15,9:25:00
266,USER_001,19.07256901823027,72.83716792858483,2026-09-15,10:10:00
267,USER_001,19.102258387591167,72.87296616786551,2026-09-15,15:35:00
268,USER_001,19.069809075351102,72.82671753999158,2026-09-15,10:24:00
269,USER_001,19.06974648939799,72.89202025816323,2026-09-15,15:21:00
270,USER_001,19.03368856300688,72.91000186418482,2026-09-15,11:26:00
271,USER_001,19.07974131021703,72.88005168604337,2026-09-15,12:09:00
272,USER_001,19.111441194592494,72.8618770524892,2026-09-15,19:01:00
273,USER_001,19.03662833687561,72.89380336164264,2026-09-15,9:50:00
274,USER_001,19.04453491096813,72.8589295614042,2026-09-15,13:10:00
275,USER_001,19.055567271646492,72.89190459051844,2026-09-15,12:39:00
276,USER_001,19.07664046402969,72.86760504021991,2026-09-15,20:23:00
277,USER_001,19.11368297393248,72.89325720972103,2026-09-15,6:57:00
278,USER_001,19.023118313506128,72.84622640442998,2026-09-15,8:51:00
279,USER_001,19.025142581348423,72.86963662472013,2026-09-15,18:42:00
280,USER_001,19.053424389081695,72.89709122037459,2026-09-15,14:08:00
281,USER_001,19.055154016113423,72.86127935506067,2026-09-15,16:39:00
282,USER_001,19.063482733860376,72.84464020332392,2026-09-15,8:49:00
283,USER_001,19.099941587896897,72.88946964708545,2026-09-15,11:33:00
284,USER_001,19.030309374601377,72.85145965568094,2026-09-15,22:16:00
285,USER_001,19.11502373538208,72.8646005772958,2026-09-15,20:11:00
286,USER_001,19.07419009473784,72.90729458358764,2026-09-15,13:30:00
287,USER_001,19.100656114786144,72.88587833667107,2026-09-15,21:05:00
288,USER_001,19.118057680018,72.9103363812636,2026-09-15,17:14:00
289,USER_001,19.08931752114569,72.82515958066587,2026-09-15,20:31:00
290,USER_001,19.09055751725157,72.91252483174158,2026-09-15,12:13:00
291,USER_001,19.032052257878647,72.89310236714583,2026-09-15,21:07:00
292,USER_001,19.117105824516536,72.91442664891134,2026-09-15,12:34:00
293,USER_001,19.051910047324327,72.90289154741507,2026-09-15,22:13:00
294,USER_001,19.079626987848204,72.84300088372878,2026-09-15,18:33:00
295,USER_001,19.108499835652328,72.8730265132635,2026-09-15,17:38:00
296,USER_001,19.051529033783066,72.87394912923754,2026-09-15,18:17:00
297,USER_001,19.072016810987872,72.8626817056655,2026-09-15,17:01:00
298,USER_001,19.02244007815565,72.9070098873901,2026-09-15,18:12:00
299,USER_001,19.058396388991973,72.91325899094252,2026-09-15,12:45:00
300,USER_001,19.05507118154517,72.89671882889311,2026-09-15,17:56:00
301,USER_001,19.078075720722733,72.84716869710691,2026-09-15,15:29:00
302,USER_001,19.06177667821673,72.86213570022771,2026-09-15,10:00:00
303,USER_001,19.04387771457683,72.83104741131315,2026-09-15,19:55:00
304,USER_001,19.04872389916541,72.8496308120456,2026-09-15,10:24:00
305,USER_001,19.04772656456968,72.91103391020576,2026-09-15,20:08:00
306,USER_001,19.030946759867916,72.85916301405403,2026-09-15,9:11:00
307,USER_001,19.115641569755944,72.89979893221434,2026-09-15,10:42:00
308,USER_001,19.078855422897323,72.91823305150801,2026-09-15,19:23:00
309,USER_001,19.066740151124986,72.88134113892107,2026-09-15,12:51:00
310,USER_001,19.02649864094829,72.86015802364255,2026-09-15,18:45:00
311,USER_001,19.043066981171776,72.83765280320056,2026-09-15,14:48:00
312,USER_001,19.11572702629833,72.9026205695794,2026-09-15,10:04:00
313,USER_001,19.082977792299616,72.84163240230366,2026-09-15,14:34:00
314,USER_001,19.079727407243038,72.87250315008603,2026-09-15,15:34:00
315,USER_001,19.095823847570408,72.88960206180538,2026-09-15,8:31:00
316,USER_001,19.06633807482156,72.88229373829351,2026-09-15,20:24:00
317,USER_001,19.07929399348417,72.87800862078379,2026-09-15,7:10:00
318,USER_001,19.10774608626304,72.84656000425888,2026-09-15,14:02:00
319,USER_001,19.115565149822977,72.90621276172655,2026-09-15,14:14:00
320,USER_001,19.0855241980639,72.87508573706091,2026-09-15,7:23:00
321,USER_001,19.04526490939609,72.82050821398181,2026-09-15,10:47:00
322,USER_001,19.06958757350788,72.82810462159077,2026-09-15,21:12:00
323,USER_001,19.109447993096808,72.9191475335145,2026-09-15,13:44:00
324,USER_001,19.068058657732664,72.87924077846596,2026-09-15,8:55:00
325,USER_001,19.086211201010656,72.87437789079975,2026-09-15,18:44:00
326,USER_001,19.09339099189537,72.87212603121804,2026-09-15,21:39:00
327,USER_001,19.044528553225533,72.83573406597026,2026-09-15,21:40:00
328,USER_001,19.053400887874524,72.84386900313011,2026-09-15,15:35:00
329,USER_001,19.08186113782152,72.89527166395577,2026-09-15,12:04:00
330,USER_001,19.108087075919894,72.90718435277452,2026-09-15,15:09:00
331,USER_001,19.10199469174081,72.8428625161525,2026-09-15,12:30:00
332,USER_001,19.02011201114801,72.87561817350398,2026-09-15,18:28:00
333,USER_001,19.04586883306979,72.83931328645873,2026-09-15,18:45:00
334,USER_001,19.05264335765033,72.87598443123089,2026-09-15,13:30:00
335,USER_001,19.05766953619868,72.82090724046527,2026-09-15,18:34:00
336,USER_001,19.03284487180932,72.84833429482656,2026-09-15,12:09:00
337,USER_001,19.06322407838925,72.90401215027413,2026-09-15,20:29:00
338,USER_001,19.09536988340505,72.89888069818709,2026-09-15,9:49:00
339,USER_001,19.114729788825635,72.83663775869323,2026-09-15,17:21:00
340,USER_001,19.090857200460263,72.86735738884352,2026-09-15,19:46:00
341,USER_001,19.11688778552857,72.89496518317429,2026-09-15,8:51:00
342,USER_001,19.095826319592906,72.82245869164589,2026-09-15,16:32:00
343,USER_001,19.052361021914955,72.86886431904047,2026-09-15,16:57:00
344,USER_001,19.020102947984565,72.83589382832768,2026-09-15,7:28:00
345,USER_001,19.11443036349578,72.83021936196937,2026-09-15,14:38:00
346,USER_001,19.072702409621183,72.90259207657999,2026-09-15,16:51:00
347,USER_001,19.10399471646725,72.89728227800168,2026-09-15,16:26:00
348,USER_001,19.10680543225323,72.91632366534402,2026-09-15,20:15:00
349,USER_001,19.10573600920925,72.91645204722703,2026-09-15,10:02:00
350,USER_001,19.051195199049516,72.85207427404382,2026-09-15,11:14:00
351,USER_001,19.094583701203096,72.84003591435487,2026-09-15,22:24:00
352,USER_001,19.091492404020222,72.87627502863434,2026-09-15,17:15:00
353,USER_001,19.074323280578994,72.83592457382792,2026-09-15,22:28:00
354,USER_001,19.097659685279176,72.89709218446441,2026-09-15,19:49:00
355,USER_001,19.0961023990943,72.88262203216314,2026-09-15,17:52:00
356,USER_001,19.11118360349599,72.91675112636138,2026-09-15,19:14:00
357,USER_001,19.068152235151256,72.83173081889625,2026-09-15,22:43:00
358,USER_001,19.044753995560335,72.87584126725832,2026-09-15,21:56:00
359,USER_001,19.03608254690782,72.88515194668022,2026-09-15,7:23:00
360,USER_001,19.063324674897167,72.9184351407403,2026-09-15,22:07:00
361,USER_001,19.06645985966358,72.88804566263593,2026-09-15,19:46:00
362,USER_001,19.08000205481193,72.84916625787093,2026-09-15,18:24:00
363,USER_001,19.10601223971892,72.89798509888934,2026-09-15,13:10:00
364,USER_001,19.068050694725784,72.83049301784182,2026-09-15,22:11:00
365,USER_001,19.11866625932672,72.83424955429015,2026-09-15,21:53:00
366,USER_001,19.08181557343181,72.89024649705442,2026-09-15,15:39:00
367,USER_001,19.02097708474192,72.8526461308244,2026-09-15,7:32:00
368,USER_001,19.028786649914483,72.85506269312093,2026-09-15,6:12:00
369,USER_001,19.027857849715502,72.85969232762017,2026-09-15,7:37:00
370,USER_001,19.07675408482616,72.88894649691373,2026-09-15,20:33:00
371,USER_001,19.024118349527928,72.88703854583545,2026-09-15,13:10:00
372,USER_001,19.03242199667281,72.9096221302685,2026-09-15,14:05:00
373,USER_001,19.08166045818625,72.88129441748657,2026-09-15,14:49:00
374,USER_001,19.113520181529942,72.9147350462631,2026-09-15,20:58:00
375,USER_001,19.068439844757403,72.88608201182993,2026-09-15,21:03:00
376,USER_001,19.079747586263192,72.8983832553419,2026-09-15,8:40:00
377,USER_001,19.03639994809895,72.86386072164896,2026-09-15,17:22:00
378,USER_001,19.085029418587347,72.86792789285764,2026-09-15,19:35:00
379,USER_001,19.094427906559496,72.90718327789732,2026-09-15,17:17:00
380,USER_001,19.02208611392916,72.88532630192374,2026-09-15,10:31:00
381,USER_001,19.074247863571937,72.86932768467838,2026-09-15,15:50:00
382,USER_001,19.08802282424313,72.82721984089792,2026-09-15,20:32:00
383,USER_001,19.10404524062769,72.83741933365783,2026-09-15,10:03:00
384,USER_001,19.093535029866576,72.89677238880668,2026-09-15,22:50:00
385,USER_001,19.07786754085724,72.86386154191896,2026-09-15,7:35:00
386,USER_001,19.107342323808165,72.91007018640113,2026-09-15,11:38:00
